file name,ego maneuver,ego augmented maneuver,target maneuver,minimum distance btw ego and target
107878.csv,go_straight,"['brake', 'accelerate']",not_defined,17.205082
107879.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",0,8.519179
10788.csv,go_straight,['right'],go_straight,2.108022
107880.csv,go_straight,['accelerate'],not_defined,1.7909919
107881.csv,go_straight,"['right', 'left_brake', 'brake', 'left_accelerate', 'accelerate']",not_defined,0.83741677
107882.csv,go_straight,"['accelerate', 'left']",go_straight,2.5825684
107883.csv,go_straight,['accelerate'],RIGHT,8.377309
107884.csv,go_straight,"['left_brake', 'left_accelerate', 'accelerate', 'left', 'brake']",go_straight,19.971682
107885.csv,go_straight,['accelerate'],go_straight,2.7701516
107888.csv,go_straight,['right'],0,0.16310823
107889.csv,go_straight,"['left_accelerate', 'left_brake', 'brake', 'left', 'accelerate']",go_straight,2.9608092
10789.csv,go_straight,['left'],go_straight,0.21001646
107890.csv,go_straight,['no_augmentations'],go_straight,4.4017925
107891.csv,go_straight,"['left', 'left_accelerate', 'brake', 'accelerate']",go_straight,3.2837508
107892.csv,go_straight,['accelerate'],go_straight,18.29528
107893.csv,go_straight,['right'],go_straight,0.52261543
107894.csv,RIGHT,"['left_brake', 'left']",go_straight,0.042547457
107895.csv,go_straight,"['right', 'right_accelerate', 'right_brake', 'left_brake']",go_straight,11.181119
107896.csv,go_straight,"['left', 'left_accelerate']",go_straight,27.986822
107897.csv,go_straight,"['right', 'left_brake', 'left_accelerate', 'accelerate', 'brake']",not_defined,1.5509974
107898.csv,go_straight,['left'],left_lane_change,34.131386
107899.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,32.070168
1079.csv,go_straight,['left'],go_straight,9.058108
10790.csv,go_straight,['accelerate'],LEFT,14.440575
107900.csv,go_straight,"['right', 'right_accelerate', 'brake', 'right_brake', 'accelerate']",go_straight,0.5709445
107901.csv,go_straight,"['accelerate', 'brake']",go_straight,1.7543252
107902.csv,go_straight,['right'],LEFT,6.050088
107903.csv,go_straight,"['right', 'right_brake', 'left_accelerate', 'brake']",go_straight,3.5819888
107904.csv,go_straight,['left'],go_straight,26.207825
107905.csv,RIGHT,['accelerate'],go_straight,4.4081206
107907.csv,go_straight,['accelerate'],left_lane_change,1.4098641
107908.csv,go_straight,"['left', 'left_brake', 'brake']",go_straight,13.381881
10791.csv,go_straight,"['right', 'left_accelerate', 'brake']",LEFT,4.682801
107910.csv,go_straight,['accelerate'],right_lane_change,4.941526
107911.csv,go_straight,"['accelerate', 'left_brake']",not_defined,23.56551
107912.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",RIGHT,0.053772803
107913.csv,go_straight,['brake'],go_straight,2.6771638
107914.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,17.278496
107916.csv,go_straight,['brake'],0,4.451056
107917.csv,go_straight,"['left_brake', 'left', 'brake']",go_straight,14.282717
107919.csv,go_straight,['right'],LEFT,14.059599
10792.csv,go_straight,['accelerate'],LEFT,21.746416
107921.csv,RIGHT,['accelerate'],not_defined,0.33480132
107922.csv,go_straight,['right'],left_lane_change,2.418484
107923.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,0.2962597
107925.csv,go_straight,['right'],go_straight,0.5614762
107926.csv,go_straight,['accelerate'],0,5.1708617
107928.csv,go_straight,['accelerate'],go_straight,13.935869
10793.csv,RIGHT,"['left_accelerate', 'left', 'accelerate', 'left_brake', 'brake']",go_straight,3.2979147
107930.csv,go_straight,['right'],go_straight,7.4230423
107931.csv,go_straight,['accelerate'],go_straight,78.762405
107932.csv,RIGHT,"['left_brake', 'right', 'accelerate', 'left_accelerate', 'brake']",RIGHT,0.085420355
107933.csv,go_straight,"['left', 'brake', 'left_accelerate', 'left_brake', 'accelerate']",not_defined,3.0045598
107934.csv,go_straight,['brake'],go_straight,0.12113285
107935.csv,go_straight,['accelerate'],go_straight,3.7165062
107936.csv,go_straight,['accelerate'],RIGHT,0.5519856
107937.csv,go_straight,['brake'],go_straight,5.5152054
107938.csv,not_defined,['accelerate'],go_straight,0.2826166
107939.csv,go_straight,['right'],go_straight,4.5386868
10794.csv,go_straight,"['accelerate', 'left', 'left_brake', 'left_accelerate', 'brake']",0,11.86988
107940.csv,go_straight,['left'],go_straight,2.8093219
107942.csv,RIGHT,"['left_accelerate', 'accelerate', 'left']",RIGHT,35.214565
107943.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,27.251627
107944.csv,go_straight,['brake'],left_lane_change,1.1576716
107945.csv,go_straight,"['left_brake', 'accelerate', 'right']",go_straight,11.464729
107946.csv,go_straight,"['right', 'right_accelerate']",go_straight,2.3074248
107947.csv,RIGHT,['accelerate'],go_straight,12.511667
107948.csv,go_straight,['right'],go_straight,0.07751734
10795.csv,go_straight,"['right', 'right_brake', 'brake']",go_straight,2.3720078
107950.csv,go_straight,"['right', 'left_brake', 'accelerate', 'right_accelerate']",go_straight,115.161064
107951.csv,go_straight,"['left', 'accelerate', 'brake', 'left_accelerate']",go_straight,2.9441624
107952.csv,go_straight,"['accelerate', 'brake']",RIGHT,4.0281005
107954.csv,LEFT,['brake'],not_defined,0.06682009
107955.csv,RIGHT,['brake'],go_straight,14.649673
107956.csv,go_straight,"['left_accelerate', 'accelerate']",go_straight,15.506366
107957.csv,go_straight,['left'],go_straight,0.042304013
107958.csv,go_straight,['brake'],LEFT,0.25181097
107959.csv,go_straight,['left'],go_straight,2.5306878
10796.csv,go_straight,"['right', 'accelerate', 'left_brake', 'right_accelerate']",go_straight,46.28152
107960.csv,go_straight,"['brake', 'left_brake', 'left']",go_straight,2.6137617
107961.csv,go_straight,['left'],go_straight,3.2033057
107962.csv,go_straight,['right'],go_straight,0.13053656
107963.csv,go_straight,['no_augmentations'],RIGHT,16.0672
107964.csv,go_straight,['left'],go_straight,0.03018329
107965.csv,go_straight,"['left_accelerate', 'brake', 'right']",LEFT,3.433794
107967.csv,go_straight,"['brake', 'accelerate']",go_straight,3.8531861
107968.csv,left_lane_change,"['accelerate', 'right', 'left_brake', 'right_accelerate']",go_straight,0.38193142
107969.csv,go_straight,['left'],go_straight,2.6577888
10797.csv,go_straight,"['left_brake', 'brake', 'left']",RIGHT,0.20856255
107970.csv,go_straight,['accelerate'],go_straight,15.426401
107971.csv,go_straight,['accelerate'],go_straight,0.31259945
107972.csv,go_straight,['right'],go_straight,2.4819229
107973.csv,go_straight,"['accelerate', 'brake']",go_straight,0.13016178
107974.csv,go_straight,"['accelerate', 'left']",LEFT,7.3873477
107975.csv,go_straight,['accelerate'],go_straight,13.190946
107976.csv,go_straight,"['accelerate', 'left', 'left_accelerate']",go_straight,2.6326084
107977.csv,LEFT,"['brake', 'accelerate']",go_straight,3.014965
107978.csv,go_straight,"['right', 'accelerate', 'left_brake']",go_straight,0.7932189
107979.csv,go_straight,"['left_accelerate', 'left', 'accelerate', 'left_brake', 'brake']",go_straight,7.0307317
10798.csv,go_straight,['left'],go_straight,0.3566546
107981.csv,go_straight,"['accelerate', 'right', 'right_accelerate', 'left_brake']",left_lane_change,0.14604805
107982.csv,go_straight,"['accelerate', 'right_accelerate']",go_straight,2.745675
107983.csv,go_straight,"['brake', 'accelerate']",not_defined,0.40346906
107984.csv,go_straight,['right'],go_straight,0.7073698
107985.csv,go_straight,['left'],go_straight,5.7301173
107986.csv,go_straight,"['right', 'brake', 'accelerate', 'left_accelerate', 'left_brake']",LEFT,0.32928732
107987.csv,right_lane_change,"['accelerate', 'left_accelerate', 'left', 'left_brake']",not_defined,19.69399
107988.csv,go_straight,['left'],left_lane_change,1.866607
10799.csv,go_straight,['accelerate'],go_straight,2.938363
107990.csv,go_straight,['accelerate'],go_straight,3.2622387
107991.csv,go_straight,"['left_accelerate', 'left', 'accelerate', 'left_brake', 'brake']",LEFT,6.2368455
107992.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,4.9606
107993.csv,go_straight,['left'],RIGHT,6.0090213
107994.csv,go_straight,['brake'],go_straight,3.1793606
107995.csv,go_straight,"['left_brake', 'left_accelerate', 'brake', 'accelerate', 'left']",go_straight,3.1653574
107996.csv,RIGHT,"['left', 'left_accelerate', 'accelerate']",LEFT,8.789908
107997.csv,go_straight,['accelerate'],go_straight,21.618956
107998.csv,go_straight,"['left', 'left_accelerate', 'accelerate', 'brake', 'left_brake']",go_straight,2.6206546
107999.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,3.251413
108.csv,go_straight,['right'],go_straight,3.0345612
1080.csv,go_straight,"['accelerate', 'left_brake', 'right', 'right_accelerate']",not_defined,19.803741
10800.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,50.925076
108000.csv,go_straight,['right'],go_straight,4.412822
108001.csv,left_lane_change,"['right', 'accelerate', 'left_brake', 'right_accelerate']",go_straight,0.3246584
108002.csv,go_straight,"['left_brake', 'left', 'brake', 'left_accelerate', 'accelerate']",go_straight,3.1270943
108003.csv,go_straight,"['accelerate', 'brake']",LEFT,0.102836385
108004.csv,go_straight,"['right', 'accelerate', 'left_brake']",LEFT,28.65832
108005.csv,go_straight,['left'],go_straight,32.10115
108006.csv,go_straight,"['accelerate', 'right_accelerate', 'right']",LEFT,18.403585
108007.csv,go_straight,"['left_accelerate', 'left', 'left_brake', 'brake', 'accelerate']",go_straight,0.20512234
108008.csv,not_defined,"['left_brake', 'accelerate', 'left_accelerate']",LEFT,0.9140454
108009.csv,go_straight,"['right', 'right_brake', 'left_accelerate']",go_straight,10.282388
10801.csv,go_straight,"['accelerate', 'left_brake', 'right']",LEFT,2.3787596
108010.csv,go_straight,['right'],LEFT,0.31404433
108012.csv,go_straight,['left'],go_straight,4.9676385
108013.csv,go_straight,"['right', 'left_brake', 'left_accelerate', 'brake']",go_straight,21.000092
108014.csv,go_straight,['brake'],go_straight,2.6541953
108016.csv,go_straight,['left'],go_straight,1.9387077
108017.csv,go_straight,['right'],go_straight,6.9041405
108018.csv,go_straight,"['left', 'left_brake', 'left_accelerate', 'accelerate', 'brake']",go_straight,2.8263183
108019.csv,RIGHT,['left'],0,1.0722295
10802.csv,go_straight,['left'],LEFT,6.032949
108020.csv,go_straight,['brake'],go_straight,4.790107
108021.csv,go_straight,"['left', 'left_brake']",go_straight,3.2036963
108022.csv,go_straight,['no_augmentations'],go_straight,51.667847
108023.csv,LEFT,"['brake', 'accelerate']",LEFT,0.57951456
108024.csv,go_straight,['right'],go_straight,35.79322
108025.csv,LEFT,"['right', 'left_accelerate', 'brake', 'right_brake']",RIGHT,6.8588915
108026.csv,go_straight,"['brake', 'right', 'left_accelerate', 'right_brake']",not_defined,3.2110286
108027.csv,go_straight,"['left', 'brake', 'left_brake']",go_straight,6.373571
108028.csv,right_lane_change,['left'],go_straight,5.4830375
108029.csv,go_straight,"['right_brake', 'right', 'brake']",go_straight,0.4159755
10803.csv,go_straight,['accelerate'],LEFT,4.664736
108030.csv,go_straight,"['accelerate', 'brake']",RIGHT,6.2812023
108031.csv,go_straight,['right'],go_straight,0.46976015
108032.csv,go_straight,"['right', 'brake', 'right_brake', 'left_accelerate']",go_straight,2.7569382
108033.csv,go_straight,['accelerate'],go_straight,5.5474133
108034.csv,go_straight,['left'],error: no nearby lanes found,76.34023
108035.csv,LEFT,"['brake', 'accelerate']",go_straight,0.07884505
108036.csv,go_straight,['right'],go_straight,6.377184
108037.csv,go_straight,['brake'],RIGHT,6.3709054
108038.csv,not_defined,['accelerate'],go_straight,0.15382428
108039.csv,go_straight,"['right', 'right_brake', 'left_accelerate', 'brake']",go_straight,0.17454374
10804.csv,go_straight,['left'],go_straight,5.3555884
108041.csv,go_straight,"['left_brake', 'accelerate', 'right_accelerate', 'right']",not_defined,19.218441
108042.csv,go_straight,"['left_brake', 'left', 'brake']",go_straight,3.6649709
108043.csv,go_straight,['right'],LEFT,19.641172
108044.csv,go_straight,"['right', 'left_accelerate']",go_straight,2.5575132
108045.csv,go_straight,['accelerate'],go_straight,3.161649
108046.csv,LEFT,"['right', 'brake', 'right_brake']",not_defined,0.17924365
108049.csv,go_straight,['accelerate'],not_defined,11.137159
10805.csv,RIGHT,"['accelerate', 'brake']",go_straight,24.074957
108050.csv,go_straight,['accelerate'],go_straight,16.028599
108052.csv,go_straight,['left'],go_straight,0.08590544
108054.csv,go_straight,"['right_accelerate', 'left_brake', 'accelerate', 'right']",go_straight,0.86036366
108055.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",RIGHT,2.0915492
108056.csv,go_straight,['accelerate'],go_straight,2.7187057
108057.csv,go_straight,"['left_accelerate', 'right', 'accelerate', 'left_brake', 'brake']",not_defined,0.21811001
108058.csv,go_straight,['accelerate'],go_straight,19.18558
108059.csv,go_straight,"['right_accelerate', 'accelerate']",LEFT,48.085976
10806.csv,go_straight,['accelerate'],go_straight,2.9689488
108060.csv,go_straight,['brake'],go_straight,11.094897
108061.csv,go_straight,['accelerate'],go_straight,20.998293
108062.csv,go_straight,['accelerate'],LEFT,8.148072
108063.csv,go_straight,"['brake', 'left_accelerate', 'right']",LEFT,0.29934648
108064.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,6.154944
108065.csv,go_straight,['right'],go_straight,2.2938135
108066.csv,go_straight,"['right_accelerate', 'right', 'accelerate']",LEFT,4.909636
108067.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,13.917382
108068.csv,go_straight,"['left_brake', 'left_accelerate', 'accelerate', 'brake', 'left']",go_straight,0.5178386
108069.csv,go_straight,['left'],go_straight,2.4937785
10807.csv,go_straight,"['right_accelerate', 'right', 'accelerate']",go_straight,4.9987073
108070.csv,go_straight,['left'],LEFT,6.2525363
108071.csv,go_straight,"['right_brake', 'right', 'brake', 'left_accelerate']",not_defined,41.992844
108072.csv,go_straight,"['brake', 'right', 'right_brake']",LEFT,3.1653957
108073.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",not_defined,5.2622585
108075.csv,go_straight,"['accelerate', 'right', 'left_brake']",go_straight,7.20489
108076.csv,not_defined,"['brake', 'accelerate']",go_straight,0.09371027
108077.csv,not_defined,['accelerate'],go_straight,0.19465359
108078.csv,RIGHT,"['right', 'brake', 'left_accelerate', 'left_brake']",LEFT,2.5316281
108079.csv,go_straight,['left'],go_straight,8.886155
108080.csv,go_straight,"['brake', 'right', 'left_accelerate']",RIGHT,5.800271
108081.csv,go_straight,['accelerate'],LEFT,3.2679229
108083.csv,RIGHT,['no_augmentations'],go_straight,12.667442
108084.csv,go_straight,['accelerate'],not_defined,3.5354154
108085.csv,go_straight,"['right_accelerate', 'accelerate', 'left_brake', 'right']",go_straight,2.989565
108086.csv,go_straight,"['left_brake', 'left', 'brake']",go_straight,0.06733061
108088.csv,go_straight,['accelerate'],go_straight,12.388641
108089.csv,go_straight,['accelerate'],go_straight,0.33700836
10809.csv,LEFT,['brake'],go_straight,18.485044
108090.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,19.959505
108091.csv,go_straight,"['left', 'left_brake', 'brake']",go_straight,29.604326
108092.csv,go_straight,"['right', 'brake', 'right_brake']",go_straight,2.2998264
108093.csv,go_straight,"['left', 'brake', 'left_brake']",go_straight,0.11380332
108094.csv,LEFT,"['left_brake', 'accelerate', 'right']",go_straight,1.8455716
108095.csv,go_straight,"['right', 'accelerate', 'left_accelerate', 'left_brake']",RIGHT,0.13162951
108096.csv,go_straight,['right'],go_straight,0.054953337
108097.csv,LEFT,"['brake', 'accelerate']",go_straight,15.191918
108098.csv,go_straight,"['right', 'right_accelerate', 'left_brake', 'right_brake', 'accelerate', 'left_accelerate']",go_straight,22.272486
108099.csv,LEFT,"['brake', 'accelerate']",RIGHT,5.4735503
1081.csv,go_straight,"['accelerate', 'left_accelerate']",not_defined,18.333689
